Power,Autocorr skew,Autocorr kurt,Signal presence (any)
-92.6239553848809,9.96768964280074,131.227638852351,0
-93.003673731189,9.60488096328475,124.74243649351,0
-92.538642507023,10.044670204783,132.17982118688,0
-91.8645752852275,9.55314408761835,124.079192607162,0
-92.5752755024259,9.3898364681157,121.365925524099,0
-92.3881607252902,9.6323771037869,125.219800399797,0
-92.5709548117092,9.35157086041321,120.502962085911,0
-92.5035444030827,9.62020653771905,125.49420715018,0
-93.0510336627219,9.37337991045884,120.513120458465,0
-92.5688033651822,9.92690402838035,131.884132053446,0
-92.1372388228117,9.45416399785559,122.039872427791,0
-92.6912960574494,10.301997904261,137.370930037831,0
-92.205320804482,9.56407328969486,125.81757254225,0
-92.3721397112151,8.97668256185335,114.691140748181,0
-92.6613120586837,9.47573164834331,122.809119864744,0
-92.6843450769981,8.92672933902466,114.750766194062,0
-93.0224554297881,9.13560464404964,116.903937686124,0
-92.5239815231037,9.178173914612,117.849440637593,0
-92.8395419253833,8.41744054783662,105.262728281485,0
-92.6710889595323,10.1553327172634,133.183759306319,0
-92.145566606325,8.29779364568721,104.487900099148,0
-92.605103040912,9.57964839221624,124.905520548832,0
-92.2666796345999,9.30462790230114,120.510863923725,0
-92.8821272472463,8.20021465574725,102.573544079283,0
-92.5214507318121,8.72600098778976,110.025078399148,0
-92.8649546090614,9.28758080474133,120.149815603147,0
-93.1383912670423,10.0621026961609,132.089371466097,0
-92.9263422415144,9.9895271925395,132.742782430754,0
-92.8539976041858,9.03242706141214,117.170743021575,0
-92.481931470129,9.58308818729136,125.877433548308,0
-92.5690673260834,9.41384422203658,120.898428805435,0
-93.0509651743797,10.1712084597188,135.306114262582,0
-92.9332066368452,9.72563818837508,126.865334342578,0
-92.7468426746476,8.66356327973735,108.201111544688,0
-92.0777240762758,9.24603502968028,118.048593982841,0
-92.6351807582544,8.34999817907036,102.754366763428,0
-92.5881152938557,10.1133018829551,134.440109860584,0
-92.5830909754643,9.18775221050895,119.610228685244,0
-92.359139358448,9.44394378333937,123.255362959539,0
-92.8273571382117,9.01780646172643,116.446687705113,0
-92.7055596444527,8.55878509072921,105.374689123188,0
-92.5610626666951,9.46888172837116,123.379419121254,0
-92.5367444575347,9.3963616167667,120.427746027605,0
-92.1246766725326,9.68121652739784,121.067744104949,0
-92.866178718105,10.1109240356082,132.995268412138,0
-92.5290650319407,8.58744961918345,107.499047325268,0
-92.1686251819099,9.78928313814384,127.474779447026,0
-92.4350350243869,9.4265079240853,121.91216817876,0
-92.6268760173632,10.0388714949829,132.543765768238,0
-93.0211944701986,9.53334998641193,124.375038922526,0
-92.5466744742996,9.01186888732287,113.805656206747,0
-92.3799706272111,9.30117670750121,118.407948612165,0
-92.5143312124606,9.87456837088161,130.438372131718,0
-92.2884580730351,8.80221762761978,110.532545694846,0
-92.748839159959,9.14685290031988,117.444787783419,0
-92.7714674777554,9.09269922316369,116.922465202363,0
-92.8186633132418,10.1199709966512,133.728961186051,0
-92.7231905850581,8.71230642994316,110.148544233182,0
-92.8874981776368,9.00025529727519,114.677917294892,0
-92.6478516639705,9.6837803384641,127.180154517937,0
-93.1869747997118,9.10478172090033,117.14965144358,0
-92.8507214190648,9.35460310702838,119.038654267639,0
-92.5671269446463,10.2840438231367,136.022125834242,0
-92.5290218613549,9.22830431468799,116.522722819988,0
-92.5916675558288,9.33349135950479,120.012368335402,0
-92.5853513474617,8.82295329009432,111.860946082317,0
-92.3744231727395,8.8214085977671,113.353896064938,0
-92.578417328038,9.43506736362677,123.428095763995,0
-92.7762387695212,9.26864793715258,119.440334181785,0
-92.8228406069492,9.741159180657,127.645651709046,0
-93.0301125129261,8.77955153683839,110.506688270138,0
-92.6920190535242,9.38617225471838,121.702830782961,0
-92.2567448706629,9.73095918807206,125.335660079069,0
-92.6918180000309,8.54936956982924,107.72876893167,0
-92.5708364321048,9.2555232662809,119.165388869151,0
-92.5095967738596,8.82368530352455,113.277687361484,0
-92.5343276809844,9.55520350402771,125.362109118349,0
-92.0480935352715,8.75415882783113,110.503832182207,0
-92.8649632839116,9.89469400975286,130.097152531951,0
-92.1594883791057,9.15108436674181,117.902262250199,0
-93.154071939323,9.4421672834185,123.029838833775,0
-92.6199253650235,9.17430443085638,117.580959805083,0
-92.18687254534,9.14452721084893,117.886358852234,0
-92.2704724158571,9.27726298466063,118.501109898994,0
-92.4165554390454,8.92759411776531,115.4337037084,0
-92.5978992729311,8.47274913811167,105.570103872814,0
-92.3455758826319,9.68271818811353,126.157426508792,0
-92.5216292383829,8.58258090775682,107.037478430885,0
-92.5078285750533,9.37009040043695,122.056737104078,0
-92.4389429419896,9.02123406019725,115.327207520418,0
-92.7863140898286,8.90674141272369,112.896530899491,0
-92.4666490103322,9.02111041092703,113.003566246384,0
-92.341115795306,9.41843242773862,122.290069813188,0
-92.5523756487215,9.8714548681092,130.366893182242,0
-92.5753758089459,10.072259749943,132.796194476956,0
-92.9254297107772,8.60585866402076,108.499130402442,0
-92.7722001047832,9.97098639806226,131.937232690699,0
-92.2712274884397,9.15592264392953,118.266139425121,0
-92.7448396306349,9.09096597796713,116.372913277116,0
-92.6577648646741,8.94349987890992,112.821878097653,0
-92.5758797477517,9.46359654654395,123.072831023841,0
-92.9417765510276,9.55025794136498,121.74404941187,0
-92.8001206961296,10.0352836033892,133.329071780289,0
-92.4549238413774,9.79569206594183,129.054780807196,0
-92.9448919205932,9.79198093111585,127.906967085166,0
-92.838821400709,8.43611971855967,105.713188007663,0
-92.6822494258431,9.92460671874399,130.264447900509,0
-92.2574517994133,9.40080328088455,121.938918967896,0
-92.5090589794459,9.80927783312706,127.899923949979,0
-92.6391606350941,8.92265398674281,113.367964243117,0
-92.1106999918911,9.00985497828065,115.97067856148,0
-92.3683183166388,9.48819118757079,123.885668057942,0
-92.8743118425051,9.37483208586042,119.584745017733,0
-93.2734183577059,9.50447604818694,124.157745361721,0
-92.777661611731,9.87030240219057,129.175546073083,0
-93.07752696126,9.97852513122568,131.837466986519,0
-92.2767676615999,9.57725517611674,123.488484339227,0
-92.8078974281927,9.03809421305617,114.489590420649,0
-92.7209617513476,9.26458421050412,119.410798734113,0
-92.8736508901962,9.44546005104418,122.840520474702,0
-92.7740329622161,8.96899792880417,113.931006690358,0
-92.6742479675412,9.63949131268649,122.442192046885,0
-92.9039177086785,9.25768395045527,120.028444894807,0
-92.6844446664151,8.93664021617655,113.471457117199,0
-92.6213017878912,9.11889615968009,116.318853519841,0
-92.66354527991,10.347486921775,138.583028320023,0
-92.6933226901043,9.07542323786629,116.763795591813,0
-92.4868471685708,9.86188367921148,129.57630266624,0
-92.7235315443167,9.29160402607416,120.710645693758,0
-92.9483839619961,9.50377169331052,123.525882026378,0
-92.7443544082849,9.4686720142358,123.813421649309,0
-92.8192786139179,9.61029006822518,122.885352954091,0
-92.7318591609877,9.12579464965238,115.756474566973,0
-93.1496022697487,9.31539647534562,120.284609806194,0
-92.7116383821353,9.07071497330236,116.805417110014,0
-92.6460074671072,9.41818275263433,122.441910110549,0
-92.5232963819175,9.25374112622202,116.897307499521,0
-92.6482563870354,9.88329171434564,128.696936578841,0
-92.6699221452079,9.36859960458289,121.087459659484,0
-92.81405011535,9.2767651938108,119.53048607379,0
-92.6426299230308,9.7238425494781,125.767876645067,0
-92.659868886206,9.23401355851293,118.282834260915,0
-92.5560597802382,9.4195650602361,122.294425699949,0
-92.3090575020012,10.0548753165872,132.7114681666,0
-92.4690387136621,8.91799146570034,115.036126847728,0
-92.6099918858467,9.18325552586471,118.038649367878,0
-92.6087791056578,9.81655937803203,127.860201308569,0
-92.4417244101411,9.64654412954877,125.25131278278,0
-92.2096406745444,9.31447257826458,119.584184326062,0
-92.2295880478359,9.87973673368241,130.47939438435,0
-92.7088837386194,9.56670501522247,125.387071406995,0
-92.4852981008375,8.88099960807802,112.131522296075,0
-92.0521930479755,9.52981647606335,123.711609278773,0
-92.7981615154519,9.30006742638483,119.1263007451,0
-92.2766507897135,8.73426495623146,110.027204275161,0
-92.8066837371574,9.41091543774538,122.368933783542,0
-92.5919446369362,9.55933110441524,123.583103660584,0
-92.6792496129569,9.30934465081726,120.327466849809,0
-92.6859798245626,9.34356798378561,121.041878415955,0
-92.6061353241985,9.99575002560784,129.897695637819,0
-92.4714184058216,9.95633853686108,131.735032978672,0
-92.7327713850847,9.91975476577818,130.709099995968,0
-92.4845588562838,9.4567588813102,121.351328976153,0
-92.0509759031468,9.44192530217843,122.875070692339,0
-92.9375446166058,9.53532615748626,125.048944154039,0
-92.7503705660334,9.22239548498673,120.188036843814,0
-92.4686654117947,9.32202229517066,120.911120057038,0
-92.4357637990638,8.76711796141244,110.523521124837,0
-92.7671094395279,9.58737835361479,126.516810235944,0
-92.306732441775,9.33948284533648,120.879670575529,0
-92.6189580180429,9.5886191397098,124.361004213442,0
-92.1949416266085,9.52839124440774,124.558233198967,0
-93.1139067721379,9.60952680061799,124.077484199216,0
-92.3065689625723,10.067460540632,132.630511705234,0
-92.7788193017332,9.44843703291605,122.810249876907,0
-92.3927048529434,8.97224834063962,111.724363524202,0
-92.2320292338921,9.39173215877028,121.85501864567,0
-92.5308389984123,9.64988653583647,124.813576294784,0
-92.9388864477862,8.7110517914538,109.5690405617,0
-92.1161888520926,8.91338564034104,114.746900077734,0
-92.5749364621848,9.58014403926905,124.326472974165,0
-92.2631445778568,9.53594247562553,124.379008162228,0
-92.4604012674149,9.16694697845788,117.246705296621,0
-92.390342192418,9.18616537014674,119.477584846771,0
-92.690721967017,9.82616141453638,128.506284867356,0
-92.4157121314435,9.40962608833292,123.14933014942,0
-92.6587642286065,9.56808975621572,123.338244208135,0
-92.6873422141271,9.57175252836439,125.391197754324,0
-92.7391529290989,9.54826216256587,124.546196914029,0
-93.0012228531056,9.64858319066461,123.781817428444,0
-92.5653277526635,9.69182810562696,125.354514748413,0
-92.5799003306322,9.00893341713316,115.263279417447,0
-92.7241569397076,9.56282562992598,125.457855897998,0
-92.8125408241743,9.59101362787492,124.528809436704,0
-92.3389330802418,9.42122326675653,121.924917320973,0
-92.3933008283386,8.71750322869248,111.118607505529,0
-92.2549179790373,9.17425366254956,119.283221838642,0
-92.1735685908915,9.69213571866764,126.201937868052,0
-92.9235551610414,9.56502386580068,124.70011099831,0
-93.0367443024067,9.37967470207584,119.106395059006,0
-92.0714058424785,9.75499564577793,127.772918592698,0
-92.4674167664737,9.55746830413623,124.883792487679,0
-92.4784121784251,9.29705838911795,120.498987376189,0
-92.453522821338,9.50705061400341,124.272758851554,0
-92.9492436570545,9.58692183721567,126.05911157263,0
-92.7492620361277,9.26666181563824,117.053045252106,0
-92.7452252054214,8.99500851914753,114.055453410794,0
-92.8855676280524,9.47158814239714,124.017686796726,0
-92.4420164072146,9.31322025965475,119.806008808386,0
-92.6642178513228,9.58874327613961,125.623030368393,0
-92.7337439323617,8.9972958780676,114.650315319846,0
-92.4805177377292,9.62748041617172,126.114743444128,0
-92.3101871273084,8.40855761082843,107.082174776713,0
-92.5201576515534,9.7230612105644,126.364569575548,0
-92.7388073950712,9.85349505992626,129.121048026569,0
-92.190775436824,8.86412886542931,113.013767746229,0
-92.471735790599,9.69803727543701,123.862551035089,0
-92.8189128031618,9.62225846189199,124.459853577113,0
-92.8422722905527,8.3566628418769,105.522423672131,0
-92.6660564571696,9.06156681613482,116.541523302572,0
-92.9988835667269,9.5721257686957,126.499749279899,0
-92.3132689715676,10.2166841681697,134.908841429784,0
-92.3895038774887,8.7613544362644,110.882750435565,0
-92.6918707792487,9.00121206443161,113.65653547081,0
-92.8747293470518,8.78441871946991,112.887012451824,0
-92.459297626318,8.76118398137179,109.794423502835,0
-92.3982765885086,9.78411035195853,127.541316490527,0
-92.6383738848165,9.69102715500533,127.281474855339,0
-92.0804923629373,9.36913762569396,119.104245998668,0
-92.5472371976756,9.00761948525802,116.885235885463,0
-92.6494287689802,8.61305156060805,108.344917778429,0
-92.5148261391278,9.67352016689598,126.491138447415,0
-92.4334476091988,8.93462443265577,114.300440470425,0
-92.6123038599312,8.73372685785796,108.638580255196,0
-92.6581773159617,8.90564853940424,111.946218191509,0
-92.4716019194113,9.05797330077183,116.128528804907,0
-92.3719083709034,9.79406657438685,129.176221865788,0
-92.7822602314812,9.36697550478459,121.398570223372,0
-92.8011951000217,9.13030999043102,115.086764859801,0
-92.8272377175585,9.22306960666504,117.299382868028,0
-92.5858179645613,8.64518323002248,108.041208404037,0
-92.7112554362303,9.80159586992779,128.604965827478,0
-92.8633728568898,9.54067496212971,123.746121772731,0
-92.1896425492557,10.027176580437,133.15273457769,0
-92.4598626521324,9.66988362745626,127.746513579701,0
-92.4992856822559,10.0762199773268,134.909934702559,0
-92.1181891675514,8.7872972273943,111.724494672949,0
-92.3873412695811,8.90820084209431,113.410778757638,0
-92.2146500892146,9.37152682142559,121.336809192031,0
-92.7158001074683,9.92257099395669,129.887543671284,0
-92.7300609071883,8.94754078524316,113.321228440345,0
-92.4398390670074,9.90171052701245,129.632382395265,0
-92.0916178358783,9.36650939913968,121.25561268032,0
-92.4796713105492,8.76624042269825,110.968100277796,0
-92.4249081742657,9.40071145423026,121.917310459258,0
-92.7978460545336,10.3976872054856,138.82438785689,0
-92.3002477417834,9.12072287078587,117.861404487492,0
-92.8743490002458,9.25432298359625,119.72483202523,0
-92.8255249163581,8.61787238891075,106.752849438084,0
-92.894354557793,8.79679145552562,112.128518791305,0
-92.3931064214256,9.54719129830674,123.95914883807,0
-92.5310372062889,9.5289184700475,123.354911290128,0
-92.7192464215222,9.23966558627481,118.99705780452,0
-92.8977187270393,8.95046563400616,113.417803757128,0
-92.4224636774162,9.68952042349705,125.814564432268,0
-93.118242186095,9.3076025958393,120.390413661943,0
-93.1332036327176,9.48314139414022,123.765797891758,0
-92.4478272672795,9.79380127807261,126.302907000226,0
-92.331460639942,9.53606022496422,125.12838909454,0
-92.3169171405789,9.35589569209574,121.436103060737,0
-92.6094840027952,9.9825391751165,132.15381865942,0
-93.182585604565,8.79664372224395,110.978038998644,0
-92.2894522662688,8.48916047200261,105.84811546097,0
-92.1923988219295,8.86337499301846,111.489779421929,0
-92.7482764244327,8.97699472504111,114.486772507578,0
-92.881421866445,9.29667323861679,118.635665984336,0
-92.1918630013217,9.11816770510751,115.518944290354,0
-92.935580533398,9.16022948013482,117.445544040289,0
-92.0571862115198,8.43247694030443,104.715409351797,0
-92.9961665087021,10.1072443407575,134.323689536418,0
-92.1375887554713,9.27395274602797,118.220159372646,0
-92.2352265050886,9.6592963356058,127.326171049954,0
-92.2821197009524,8.88155901845411,113.068420991599,0
-92.3384298088108,9.6227695944704,124.945999703902,0
-92.8353390218582,9.38073859482768,120.869426114816,0
-92.4807264272371,9.56134985403579,123.885876352349,0
-92.6761013189303,9.56955556273133,124.094258288635,0
-93.176937218859,9.39473999504556,120.887670014098,0
-92.4974524746473,9.11566400261065,115.130325663862,0
-92.6622757748966,10.146525085406,132.176615231568,0
-92.6433283340723,9.17556388089365,118.171780194199,0
-92.3690689856442,8.65583840841951,108.896616741192,0
-92.4904731530884,9.75023589833689,127.227092975897,0
-92.5127029919081,9.20009857998653,118.907085373605,0
-92.4045738103538,9.57097022152938,125.431712988311,0
-92.4358311751444,9.60648462582898,124.504224972078,0
-92.3225955928706,9.17710069338767,116.249496835488,0
-92.5297847274026,8.47301908513585,104.134236198268,0
-92.5251074751648,9.83618300470042,130.128789193928,0
-93.1135599475097,8.33891579706158,104.203586292119,0
-92.5386380272096,9.60512406933105,125.73281121871,0
-92.4392195325795,9.79588885379451,128.037941372112,0
-92.4691833268389,8.56744453034041,107.365274254982,0
-92.6726005559454,9.01895074472723,115.227767314435,0
-92.8941526981072,10.1422188523548,134.448616589039,0
-93.0136867898574,8.8627033659983,113.41627186355,0
-92.1285433401994,9.35910259760856,121.597344512631,0
-92.5963406934555,8.60469880951378,104.719221548739,0
-92.6459481681456,9.50814736415777,122.982581084984,0
-92.5859257157347,9.58203631618228,124.857768545322,0
-92.6013319228823,9.42290589973159,121.982589029215,0
-92.5963757145972,8.89265888762852,112.465150107733,0
-92.2857604044083,9.96529861529174,131.645772180951,0
-92.49215030416,10.0169770827969,132.576944577847,0
-92.4196026692953,9.12645727204443,117.024958640194,0
-92.5021499076194,9.17763359383224,117.623231482131,0
-92.5850885925277,9.51819891067813,124.066534809989,0
-92.4542986981936,9.75807439969727,127.842201729324,0
-92.3379578333875,9.00732264052585,115.054962791769,0
-93.2963365517064,9.0768121843573,116.397156680469,0
-92.69051575057,9.30437886053546,120.443960100471,0
-92.6574550884461,8.51725084164852,106.739711107975,0
-92.8736049449576,10.1839517024218,135.25129538097,0
-92.3529702909181,9.37141518732178,120.966002685289,0
-92.7011834013828,8.76498896001497,110.058997959352,0
-92.573208528554,9.28008417888925,119.675178566183,0
-92.7793547708923,9.35406634605567,119.981788913789,0
-92.5753670198148,8.53182795635568,107.394794481765,0
-92.7536686980809,8.61171513063451,107.179674160124,0
-92.9150046395388,10.001457530156,131.80891955441,0
-92.9953974215032,9.26858689215974,119.693340606552,0
-92.6111200820592,9.588971300778,124.814864517232,0
-92.700297772054,9.42536528386139,120.548901626247,0
-91.8341246438915,9.76747953666498,128.823191017714,0
-92.6843354165861,9.72105946741214,128.373566375987,0
-92.2069646964396,9.90993831921257,129.223338435495,0
-92.8315888827138,9.50198667963885,122.414180806448,0
-92.8673615104407,9.06928938928166,116.52478304876,0
-92.7133110992063,9.30740021122705,121.611493931068,0
-92.6268508714122,9.70866876890068,126.198976787066,0
-92.5296732901144,9.38322283530598,121.984337389415,0
-92.2002547057971,9.755275830033,126.914185459048,0
-92.6112763740273,8.65322894375138,108.283314518485,0
-92.6748466963912,8.80831397800806,111.356173274739,0
-92.5457646238096,9.57921636816311,124.086300510248,0
-92.7132263445028,9.52519596837562,123.867512581962,0
-91.9677347639948,9.80750290226178,127.444105743929,0
-92.5404675583974,9.60569942396744,126.084315219912,0
-92.4764438459113,8.98748578303685,113.936435351523,0
-92.8359793283819,9.29926834062443,117.938460665599,0
-92.2094012493726,9.66998592532033,126.797154733943,0
-92.5709082071661,9.18290797552082,119.091828552858,0
-92.4404571319836,8.8390298864244,110.351971919401,0
-92.5741801194557,9.32525081636773,120.752983227394,0
-92.719674077862,8.56676566865734,106.90223539736,0
-93.0270780367124,8.91477551869861,112.498829599693,0
-92.6912680196918,9.72671607711231,127.147635612646,0
-92.605609076668,9.76118899903808,125.42784694496,0
-92.2788243056835,9.37421086812285,121.386502080313,0
-92.3495999386654,9.31307954294983,119.259850133351,0
-92.6134045261438,9.14077318773375,119.519763929907,0
-92.1961637078435,8.79947721775458,112.626894155865,0
-92.829443017391,9.29991677714791,120.523884825843,0
-92.4448453787766,9.80892254468382,127.118722206682,0
-92.1184739749506,9.20764724929442,118.022285145909,0
-92.2921258096771,9.42248776646573,122.725693747121,0
-92.5719588748545,9.43018957343733,121.64272452365,0
-92.6838372640142,8.77990703762652,111.50453622639,0
-92.4310367956849,9.47641350519409,123.247326982458,0
-92.6491958606435,9.86670212333932,131.19955689155,0
-92.8556388061289,9.49830337085628,122.847932002988,0
-92.3529107199443,9.33717832012098,121.520657121699,0
-92.6483022772203,9.28305735599741,119.175025065462,0
-92.1874168903418,8.82346390331245,111.071089455542,0
-92.221325157453,10.1915139772842,134.647814111651,0
-92.6529520589685,9.23197265943125,117.952413874353,0
-92.8073908206528,9.42482580472002,121.074128757012,0
-92.0781781900423,9.52517832993545,125.22412465568,0
-92.4943968928744,9.68313361152428,127.275596113919,0
-92.9571940058192,8.83821825187036,111.533187976652,0
-92.6206662546556,9.59257264452894,125.113902066105,0
-92.5291370542401,9.29298237147023,119.404799952454,0
-92.5523191545366,8.89903966275183,112.814022190878,0
-92.6565867182834,8.79922379591468,112.393301061177,0
-92.7433261057869,9.81057062210141,128.945805023961,0
-92.7990771707446,9.66629943033875,125.903897735942,0
-92.6910519368921,8.81397312426902,111.483012157185,0
-92.6359022909356,8.99638458990466,114.598816014503,0
-92.5516800177811,9.50606655298136,121.943425503792,0
-92.8231855395494,9.36134822691313,122.208396988945,0
-92.6740451696361,9.36675543413236,121.915496177919,0
-92.599825462572,9.07415108328069,116.152316773571,0
-92.4644824193017,9.08410492149442,115.508518583258,0
-92.6684341654053,9.56573952524757,125.065029184703,0
-92.4596543854559,8.86659029484544,111.248289897604,0
-92.4278823010907,9.00690185547755,115.558359594322,0
-92.9510257882986,8.61205788386698,108.147118011114,0
-92.3018132958078,8.81659758630782,111.421099111398,0
-92.6998350091608,10.0998908958796,135.346517206243,0
-92.5909614958713,9.09371986573199,116.456847636574,0
-91.9669089518127,9.80741652292776,129.393339602587,0
-92.7048195761262,9.40355085047224,121.619320604855,0
-93.0164764276331,10.016786839616,133.166664567525,0
-92.2230260839934,9.53327269959195,123.469694192323,0
-93.0440432105934,9.54195999524916,124.916494208695,0
-92.4796549414915,9.23479734205151,120.179828163371,0
-93.1537108095494,9.13927454357821,116.569813297224,0
-92.6770048098709,9.95447356183438,127.79871510533,0
-92.4571305563988,9.56686791815068,124.901451361972,0
-93.0736948106144,9.91800715305656,131.745278790804,0
-92.620463634464,8.29649046774498,104.378185857135,0
-92.7020253209434,9.21679361549082,118.494512637409,0
-92.363078223482,9.24969606846905,119.780302533594,0
-92.7006502903922,8.98813620473891,113.603098406833,0
-92.4250574274049,9.40834733631743,121.893237590313,0
-92.0100377653051,9.81147739370473,127.973179513502,0
-92.458379918764,8.72714151289962,108.654479517222,0
-92.0637442883211,9.53117491753907,124.447349701897,0
-92.9406154238361,9.11013209926689,116.332027238192,0
-92.4447162055383,9.09731158147544,116.665840616953,0
-93.2784958887566,9.70224555209442,127.832199739282,0
-92.1899881369725,9.2081851050715,118.53481320006,0
-92.586537600677,9.26047915545745,119.411597506467,0
-92.7621691979319,9.52305750838703,123.045309546455,0
-92.2437939029485,9.76488477670916,128.12781962929,0
-92.1678555493943,9.19819139409082,117.513532410131,0
-92.5814860910131,9.9527045270734,131.91326065276,0
-92.6132151517187,9.81246405439639,127.696656348474,0
-92.7155240364745,9.30437552183807,120.889732731807,0
-93.1112884580859,9.71889255050277,127.117037659663,0
-92.7481500678509,9.40327390378702,121.850682998911,0
-92.553950365504,9.84450289803335,129.13469273318,0
-92.9449006805646,8.94480635495389,114.78126133678,0
-93.1306189499617,9.74791705124527,126.676558893195,0
-93.1442429948248,9.82063880506576,128.23737758634,0
-93.116639086832,8.40376761195074,105.286678256966,0
-93.3406347642263,8.38565048747392,101.97190396961,0
-92.8924312786419,9.41529034466112,122.181247783971,0
-92.2882739897711,9.50768272865461,124.65996715485,0
-92.6073613697281,8.44478954935968,106.220779255294,0
-92.6863597708235,9.82519218552984,129.576769435994,0
-92.5467403133275,9.40427660253495,122.089710520191,0
-92.6783166986296,9.84042515705803,126.741403872721,0
-92.8926047589931,9.51518639059165,122.947977270889,0
-92.4398249509524,8.73465512012898,110.172879712394,0
-92.7542070540365,9.21493678582462,117.648084138269,0
-92.9564303425687,9.28720183498949,119.795680646064,0
-92.8537464597497,9.1933809968627,119.963698556101,0
-92.8562527379264,9.81426582069144,129.506605951181,0
-92.6642351151838,9.08488894667206,115.909373077508,0
-92.8292130696715,9.40303042517803,121.378728675072,0
-93.113169456983,8.93619624952742,112.862558628505,0
-92.4159623629145,9.7169070946956,127.093308703257,0
-93.3725967975591,9.04939427769994,115.187130964814,0
-92.6343485550101,9.33135589177516,121.430839526966,0
-93.1167354374809,10.0814758813068,134.144530579171,0
-92.5879206540788,9.86837108380867,128.075845733801,0
-92.9306879580911,9.17713066933248,118.744875340742,0
-92.9609448316202,9.08173644056995,116.483553095382,0
-93.0480508794159,8.77201552728245,111.426752950747,0
-92.4063130002594,9.47070341990861,124.652517831115,0
-92.5820599568983,9.60507526906593,125.276428163875,0
-92.326036899156,9.06729136882288,116.163340240298,0
-92.9812045330499,8.28200617503062,101.647254756399,0
-93.1671290912666,8.60473503130643,108.583731727474,0
-92.5981252768499,8.90281312759403,112.846426991569,0
-92.6373197721809,9.11175486794727,117.169451161544,0
-92.393037338062,10.0013955418009,131.339380670977,0
